c  Bad case for Goldberg
c 5000 vertices
a 8509 10003 5000
a 8510 10003 5000
a 8511 10003 5000
a 8512 10003 5000
a 8513 10003 5000
a 8514 10003 5000
a 8515 10003 5000
a 8516 10003 5000
a 8517 10003 5000
a 8518 10003 5000
a 8519 10003 5000
a 8520 10003 5000
a 8521 10003 5000
a 8522 10003 5000
a 8523 10003 5000
a 8524 10003 5000
a 8525 10003 5000
a 8526 10003 5000
a 8527 10003 5000
a 8528 10003 5000
a 8529 10003 5000
a 8530 10003 5000
a 8531 10003 5000
a 8532 10003 5000
a 8533 10003 5000
a 8534 10003 5000
a 8535 10003 5000
a 8536 10003 5000
a 8537 10003 5000
a 8538 10003 5000
a 8539 10003 5000
a 8540 10003 5000
a 8541 10003 5000
a 8542 10003 5000
a 8543 10003 5000
a 8544 10003 5000
a 8545 10003 5000
a 8546 10003 5000
a 8547 10003 5000
a 8548 10003 5000
a 8549 10003 5000
a 8550 10003 5000
a 8551 10003 5000
a 8552 10003 5000
a 8553 10003 5000
a 8554 10003 5000
a 8555 10003 5000
a 8556 10003 5000
a 8557 10003 5000
a 8558 10003 5000
a 8559 10003 5000
a 8560 10003 5000
a 8561 10003 5000
a 8562 10003 5000
a 8563 10003 5000
a 8564 10003 5000
a 8565 10003 5000
a 8566 10003 5000
a 8567 10003 5000
a 8568 10003 5000
a 8569 10003 5000
a 8570 10003 5000
a 8571 10003 5000
a 8572 10003 5000
a 8573 10003 5000
a 8574 10003 5000
a 8575 10003 5000
a 8576 10003 5000
a 8577 10003 5000
a 8578 10003 5000
a 8579 10003 5000
a 8580 10003 5000
a 8581 10003 5000
a 8582 10003 5000
a 8583 10003 5000
a 8584 10003 5000
a 8585 10003 5000
a 8586 10003 5000
a 8587 10003 5000
a 8588 10003 5000
a 8589 10003 5000
a 8590 10003 5000
a 8591 10003 5000
a 8592 10003 5000
a 8593 10003 5000
a 8594 10003 5000
a 8595 10003 5000
a 8596 10003 5000
a 8597 10003 5000
a 8598 10003 5000
a 8599 10003 5000
a 8600 10003 5000
a 8601 10003 5000
a 8602 10003 5000
a 8603 10003 5000
a 8604 10003 5000
a 8605 10003 5000
a 8606 10003 5000
a 8607 10003 5000
a 8608 10003 5000
a 8609 10003 5000
a 8610 10003 5000
a 8611 10003 5000
a 8612 10003 5000
a 8613 10003 5000
a 8614 10003 5000
a 8615 10003 5000
a 8616 10003 5000
a 8617 10003 5000
a 8618 10003 5000
a 8619 10003 5000
a 8620 10003 5000
a 8621 10003 5000
a 8622 10003 5000
a 8623 10003 5000
a 8624 10003 5000
a 8625 10003 5000
a 8626 10003 5000
a 8627 10003 5000
a 8628 10003 5000
a 8629 10003 5000
a 8630 10003 5000
a 8631 10003 5000
a 8632 10003 5000
a 8633 10003 5000
a 8634 10003 5000
a 8635 10003 5000
a 8636 10003 5000
a 8637 10003 5000
a 8638 10003 5000
a 8639 10003 5000
a 8640 10003 5000
a 8641 10003 5000
a 8642 10003 5000
a 8643 10003 5000
a 8644 10003 5000
a 8645 10003 5000
a 8646 10003 5000
a 8647 10003 5000
a 8648 10003 5000
a 8649 10003 5000
a 8650 10003 5000
a 8651 10003 5000
a 8652 10003 5000
a 8653 10003 5000
a 8654 10003 5000
a 8655 10003 5000
a 8656 10003 5000
a 8657 10003 5000
a 8658 10003 5000
a 8659 10003 5000
a 8660 10003 5000
a 8661 10003 5000
a 8662 10003 5000
a 8663 10003 5000
a 8664 10003 5000
a 8665 10003 5000
a 8666 10003 5000
a 8667 10003 5000
a 8668 10003 5000
a 8669 10003 5000
a 8670 10003 5000
a 8671 10003 5000
a 8672 10003 5000
a 8673 10003 5000
a 8674 10003 5000
a 8675 10003 5000
a 8676 10003 5000
a 8677 10003 5000
a 8678 10003 5000
a 8679 10003 5000
a 8680 10003 5000
a 8681 10003 5000
a 8682 10003 5000
a 8683 10003 5000
a 8684 10003 5000
a 8685 10003 5000
a 8686 10003 5000
a 8687 10003 5000
a 8688 10003 5000
a 8689 10003 5000
a 8690 10003 5000
a 8691 10003 5000
a 8692 10003 5000
a 8693 10003 5000
a 8694 10003 5000
a 8695 10003 5000
a 8696 10003 5000
a 8697 10003 5000
a 8698 10003 5000
a 8699 10003 5000
a 8700 10003 5000
a 8701 10003 5000
a 8702 10003 5000
a 8703 10003 5000
a 8704 10003 5000
a 8705 10003 5000
a 8706 10003 5000
a 8707 10003 5000
a 8708 10003 5000
a 8709 10003 5000
a 8710 10003 5000
a 8711 10003 5000
a 8712 10003 5000
a 8713 10003 5000
a 8714 10003 5000
a 8715 10003 5000
a 8716 10003 5000
a 8717 10003 5000
a 8718 10003 5000
a 8719 10003 5000
a 8720 10003 5000
a 8721 10003 5000
a 8722 10003 5000
a 8723 10003 5000
a 8724 10003 5000
a 8725 10003 5000
a 8726 10003 5000
a 8727 10003 5000
a 8728 10003 5000
a 8729 10003 5000
a 8730 10003 5000
a 8731 10003 5000
a 8732 10003 5000
a 8733 10003 5000
a 8734 10003 5000
a 8735 10003 5000
a 8736 10003 5000
a 8737 10003 5000
a 8738 10003 5000
a 8739 10003 5000
a 8740 10003 5000
a 8741 10003 5000
a 8742 10003 5000
a 8743 10003 5000
a 8744 10003 5000
a 8745 10003 5000
a 8746 10003 5000
a 8747 10003 5000
a 8748 10003 5000
a 8749 10003 5000
a 8750 10003 5000
a 8751 10003 5000
a 8752 10003 5000
a 8753 10003 5000
a 8754 10003 5000
a 8755 10003 5000
a 8756 10003 5000
a 8757 10003 5000
a 8758 10003 5000
a 8759 10003 5000
a 8760 10003 5000
a 8761 10003 5000
a 8762 10003 5000
a 8763 10003 5000
a 8764 10003 5000
a 8765 10003 5000
a 8766 10003 5000
a 8767 10003 5000
a 8768 10003 5000
a 8769 10003 5000
a 8770 10003 5000
a 8771 10003 5000
a 8772 10003 5000
a 8773 10003 5000
a 8774 10003 5000
a 8775 10003 5000
a 8776 10003 5000
a 8777 10003 5000
a 8778 10003 5000
a 8779 10003 5000
a 8780 10003 5000
a 8781 10003 5000
a 8782 10003 5000
a 8783 10003 5000
a 8784 10003 5000
a 8785 10003 5000
a 8786 10003 5000
a 8787 10003 5000
a 8788 10003 5000
a 8789 10003 5000
a 8790 10003 5000
a 8791 10003 5000
a 8792 10003 5000
a 8793 10003 5000
a 8794 10003 5000
a 8795 10003 5000
a 8796 10003 5000
a 8797 10003 5000
a 8798 10003 5000
a 8799 10003 5000
a 8800 10003 5000
a 8801 10003 5000
a 8802 10003 5000
a 8803 10003 5000
a 8804 10003 5000
a 8805 10003 5000
a 8806 10003 5000
a 8807 10003 5000
a 8808 10003 5000
a 8809 10003 5000
a 8810 10003 5000
a 8811 10003 5000
a 8812 10003 5000
a 8813 10003 5000
a 8814 10003 5000
a 8815 10003 5000
a 8816 10003 5000
a 8817 10003 5000
a 8818 10003 5000
a 8819 10003 5000
a 8820 10003 5000
a 8821 10003 5000
a 8822 10003 5000
a 8823 10003 5000
a 8824 10003 5000
a 8825 10003 5000
a 8826 10003 5000
a 8827 10003 5000
a 8828 10003 5000
a 8829 10003 5000
a 8830 10003 5000
a 8831 10003 5000
a 8832 10003 5000
a 8833 10003 5000
a 8834 10003 5000
a 8835 10003 5000
a 8836 10003 5000
a 8837 10003 5000
a 8838 10003 5000
a 8839 10003 5000
a 8840 10003 5000
a 8841 10003 5000
a 8842 10003 5000
a 8843 10003 5000
a 8844 10003 5000
a 8845 10003 5000
a 8846 10003 5000
a 8847 10003 5000
a 8848 10003 5000
a 8849 10003 5000
a 8850 10003 5000
a 8851 10003 5000
a 8852 10003 5000
a 8853 10003 5000
a 8854 10003 5000
a 8855 10003 5000
a 8856 10003 5000
a 8857 10003 5000
a 8858 10003 5000
a 8859 10003 5000
a 8860 10003 5000
a 8861 10003 5000
a 8862 10003 5000
a 8863 10003 5000
a 8864 10003 5000
a 8865 10003 5000
a 8866 10003 5000
a 8867 10003 5000
a 8868 10003 5000
a 8869 10003 5000
a 8870 10003 5000
a 8871 10003 5000
a 8872 10003 5000
a 8873 10003 5000
a 8874 10003 5000
a 8875 10003 5000
a 8876 10003 5000
a 8877 10003 5000
a 8878 10003 5000
a 8879 10003 5000
a 8880 10003 5000
a 8881 10003 5000
a 8882 10003 5000
a 8883 10003 5000
a 8884 10003 5000
a 8885 10003 5000
a 8886 10003 5000
a 8887 10003 5000
a 8888 10003 5000
a 8889 10003 5000
a 8890 10003 5000
a 8891 10003 5000
a 8892 10003 5000
a 8893 10003 5000
a 8894 10003 5000
a 8895 10003 5000
a 8896 10003 5000
a 8897 10003 5000
a 8898 10003 5000
a 8899 10003 5000
a 8900 10003 5000
a 8901 10003 5000
a 8902 10003 5000
a 8903 10003 5000
a 8904 10003 5000
a 8905 10003 5000
a 8906 10003 5000
a 8907 10003 5000
a 8908 10003 5000
a 8909 10003 5000
a 8910 10003 5000
a 8911 10003 5000
a 8912 10003 5000
a 8913 10003 5000
a 8914 10003 5000
a 8915 10003 5000
a 8916 10003 5000
a 8917 10003 5000
a 8918 10003 5000
a 8919 10003 5000
a 8920 10003 5000
a 8921 10003 5000
a 8922 10003 5000
a 8923 10003 5000
a 8924 10003 5000
a 8925 10003 5000
a 8926 10003 5000
a 8927 10003 5000
a 8928 10003 5000
a 8929 10003 5000
a 8930 10003 5000
a 8931 10003 5000
a 8932 10003 5000
a 8933 10003 5000
a 8934 10003 5000
a 8935 10003 5000
a 8936 10003 5000
a 8937 10003 5000
a 8938 10003 5000
a 8939 10003 5000
a 8940 10003 5000
a 8941 10003 5000
a 8942 10003 5000
a 8943 10003 5000
a 8944 10003 5000
a 8945 10003 5000
a 8946 10003 5000
a 8947 10003 5000
a 8948 10003 5000
a 8949 10003 5000
a 8950 10003 5000
a 8951 10003 5000
a 8952 10003 5000
a 8953 10003 5000
a 8954 10003 5000
a 8955 10003 5000
a 8956 10003 5000
a 8957 10003 5000
a 8958 10003 5000
a 8959 10003 5000
a 8960 10003 5000
a 8961 10003 5000
a 8962 10003 5000
a 8963 10003 5000
a 8964 10003 5000
a 8965 10003 5000
a 8966 10003 5000
a 8967 10003 5000
a 8968 10003 5000
a 8969 10003 5000
a 8970 10003 5000
a 8971 10003 5000
a 8972 10003 5000
a 8973 10003 5000
a 8974 10003 5000
a 8975 10003 5000
a 8976 10003 5000
a 8977 10003 5000
a 8978 10003 5000
a 8979 10003 5000
a 8980 10003 5000
a 8981 10003 5000
a 8982 10003 5000
a 8983 10003 5000
a 8984 10003 5000
a 8985 10003 5000
a 8986 10003 5000
a 8987 10003 5000
a 8988 10003 5000
a 8989 10003 5000
a 8990 10003 5000
a 8991 10003 5000
a 8992 10003 5000
a 8993 10003 5000
a 8994 10003 5000
a 8995 10003 5000
a 8996 10003 5000
a 8997 10003 5000
a 8998 10003 5000
a 8999 10003 5000
a 9000 10003 5000
a 9001 10003 5000
a 9002 10003 5000
a 9003 10003 5000
a 9004 10003 5000
a 9005 10003 5000
a 9006 10003 5000
a 9007 10003 5000
a 9008 10003 5000
a 9009 10003 5000
a 9010 10003 5000
a 9011 10003 5000
a 9012 10003 5000
a 9013 10003 5000
a 9014 10003 5000
a 9015 10003 5000
a 9016 10003 5000
a 9017 10003 5000
a 9018 10003 5000
a 9019 10003 5000
a 9020 10003 5000
a 9021 10003 5000
a 9022 10003 5000
a 9023 10003 5000
a 9024 10003 5000
a 9025 10003 5000
a 9026 10003 5000
a 9027 10003 5000
a 9028 10003 5000
a 9029 10003 5000
a 9030 10003 5000
a 9031 10003 5000
a 9032 10003 5000
a 9033 10003 5000
a 9034 10003 5000
a 9035 10003 5000
a 9036 10003 5000
a 9037 10003 5000
a 9038 10003 5000
a 9039 10003 5000
a 9040 10003 5000
a 9041 10003 5000
a 9042 10003 5000
a 9043 10003 5000
a 9044 10003 5000
a 9045 10003 5000
a 9046 10003 5000
a 9047 10003 5000
a 9048 10003 5000
a 9049 10003 5000
a 9050 10003 5000
a 9051 10003 5000
a 9052 10003 5000
a 9053 10003 5000
a 9054 10003 5000
a 9055 10003 5000
a 9056 10003 5000
a 9057 10003 5000
a 9058 10003 5000
a 9059 10003 5000
a 9060 10003 5000
a 9061 10003 5000
a 9062 10003 5000
a 9063 10003 5000
a 9064 10003 5000
a 9065 10003 5000
a 9066 10003 5000
a 9067 10003 5000
a 9068 10003 5000
a 9069 10003 5000
a 9070 10003 5000
a 9071 10003 5000
a 9072 10003 5000
a 9073 10003 5000
a 9074 10003 5000
a 9075 10003 5000
a 9076 10003 5000
a 9077 10003 5000
a 9078 10003 5000
a 9079 10003 5000
a 9080 10003 5000
a 9081 10003 5000
a 9082 10003 5000
a 9083 10003 5000
a 9084 10003 5000
a 9085 10003 5000
a 9086 10003 5000
a 9087 10003 5000
a 9088 10003 5000
a 9089 10003 5000
a 9090 10003 5000
a 9091 10003 5000
a 9092 10003 5000
a 9093 10003 5000
a 9094 10003 5000
a 9095 10003 5000
a 9096 10003 5000
a 9097 10003 5000
a 9098 10003 5000
a 9099 10003 5000
a 9100 10003 5000
a 9101 10003 5000
a 9102 10003 5000
a 9103 10003 5000
a 9104 10003 5000
a 9105 10003 5000
a 9106 10003 5000
a 9107 10003 5000
a 9108 10003 5000
a 9109 10003 5000
a 9110 10003 5000
a 9111 10003 5000
a 9112 10003 5000
a 9113 10003 5000
a 9114 10003 5000
a 9115 10003 5000
a 9116 10003 5000
a 9117 10003 5000
a 9118 10003 5000
a 9119 10003 5000
a 9120 10003 5000
a 9121 10003 5000
a 9122 10003 5000
a 9123 10003 5000
a 9124 10003 5000
a 9125 10003 5000
a 9126 10003 5000
a 9127 10003 5000
a 9128 10003 5000
a 9129 10003 5000
a 9130 10003 5000
a 9131 10003 5000
a 9132 10003 5000
a 9133 10003 5000
a 9134 10003 5000
a 9135 10003 5000
a 9136 10003 5000
a 9137 10003 5000
a 9138 10003 5000
a 9139 10003 5000
a 9140 10003 5000
a 9141 10003 5000
a 9142 10003 5000
a 9143 10003 5000
a 9144 10003 5000
a 9145 10003 5000
a 9146 10003 5000
a 9147 10003 5000
a 9148 10003 5000
a 9149 10003 5000
a 9150 10003 5000
a 9151 10003 5000
a 9152 10003 5000
a 9153 10003 5000
a 9154 10003 5000
a 9155 10003 5000
a 9156 10003 5000
a 9157 10003 5000
a 9158 10003 5000
a 9159 10003 5000
a 9160 10003 5000
a 9161 10003 5000
a 9162 10003 5000
a 9163 10003 5000
a 9164 10003 5000
a 9165 10003 5000
a 9166 10003 5000
a 9167 10003 5000
a 9168 10003 5000
a 9169 10003 5000
a 9170 10003 5000
a 9171 10003 5000
a 9172 10003 5000
a 9173 10003 5000
a 9174 10003 5000
a 9175 10003 5000
a 9176 10003 5000
a 9177 10003 5000
a 9178 10003 5000
a 9179 10003 5000
a 9180 10003 5000
a 9181 10003 5000
a 9182 10003 5000
a 9183 10003 5000
a 9184 10003 5000
a 9185 10003 5000
a 9186 10003 5000
a 9187 10003 5000
a 9188 10003 5000
a 9189 10003 5000
a 9190 10003 5000
a 9191 10003 5000
a 9192 10003 5000
a 9193 10003 5000
a 9194 10003 5000
a 9195 10003 5000
a 9196 10003 5000
a 9197 10003 5000
a 9198 10003 5000
a 9199 10003 5000
a 9200 10003 5000
a 9201 10003 5000
a 9202 10003 5000
a 9203 10003 5000
a 9204 10003 5000
a 9205 10003 5000
a 9206 10003 5000
a 9207 10003 5000
a 9208 10003 5000
a 9209 10003 5000
a 9210 10003 5000
a 9211 10003 5000
a 9212 10003 5000
a 9213 10003 5000
a 9214 10003 5000
a 9215 10003 5000
a 9216 10003 5000
a 9217 10003 5000
a 9218 10003 5000
a 9219 10003 5000
a 9220 10003 5000
a 9221 10003 5000
a 9222 10003 5000
a 9223 10003 5000
a 9224 10003 5000
a 9225 10003 5000
a 9226 10003 5000
a 9227 10003 5000
a 9228 10003 5000
a 9229 10003 5000
a 9230 10003 5000
a 9231 10003 5000
a 9232 10003 5000
a 9233 10003 5000
a 9234 10003 5000
a 9235 10003 5000
a 9236 10003 5000
a 9237 10003 5000
a 9238 10003 5000
a 9239 10003 5000
a 9240 10003 5000
a 9241 10003 5000
a 9242 10003 5000
a 9243 10003 5000
a 9244 10003 5000
a 9245 10003 5000
a 9246 10003 5000
a 9247 10003 5000
a 9248 10003 5000
a 9249 10003 5000
a 9250 10003 5000
a 9251 10003 5000
a 9252 10003 5000
a 9253 10003 5000
a 9254 10003 5000
a 9255 10003 5000
a 9256 10003 5000
a 9257 10003 5000
a 9258 10003 5000
a 9259 10003 5000
a 9260 10003 5000
a 9261 10003 5000
a 9262 10003 5000
a 9263 10003 5000
a 9264 10003 5000
a 9265 10003 5000
a 9266 10003 5000
a 9267 10003 5000
a 9268 10003 5000
a 9269 10003 5000
a 9270 10003 5000
a 9271 10003 5000
a 9272 10003 5000
a 9273 10003 5000
a 9274 10003 5000
a 9275 10003 5000
a 9276 10003 5000
a 9277 10003 5000
a 9278 10003 5000
a 9279 10003 5000
a 9280 10003 5000
a 9281 10003 5000
a 9282 10003 5000
a 9283 10003 5000
a 9284 10003 5000
a 9285 10003 5000
a 9286 10003 5000
a 9287 10003 5000
a 9288 10003 5000
a 9289 10003 5000
a 9290 10003 5000
a 9291 10003 5000
a 9292 10003 5000
a 9293 10003 5000
a 9294 10003 5000
a 9295 10003 5000
a 9296 10003 5000
a 9297 10003 5000
a 9298 10003 5000
a 9299 10003 5000
a 9300 10003 5000
a 9301 10003 5000
a 9302 10003 5000
a 9303 10003 5000
a 9304 10003 5000
a 9305 10003 5000
a 9306 10003 5000
a 9307 10003 5000
a 9308 10003 5000
a 9309 10003 5000
a 9310 10003 5000
a 9311 10003 5000
a 9312 10003 5000
a 9313 10003 5000
a 9314 10003 5000
a 9315 10003 5000
a 9316 10003 5000
a 9317 10003 5000
a 9318 10003 5000
a 9319 10003 5000
a 9320 10003 5000
a 9321 10003 5000
a 9322 10003 5000
a 9323 10003 5000
a 9324 10003 5000
a 9325 10003 5000
a 9326 10003 5000
a 9327 10003 5000
a 9328 10003 5000
a 9329 10003 5000
a 9330 10003 5000
a 9331 10003 5000
a 9332 10003 5000
a 9333 10003 5000
a 9334 10003 5000
a 9335 10003 5000
a 9336 10003 5000
a 9337 10003 5000
a 9338 10003 5000
a 9339 10003 5000
a 9340 10003 5000
a 9341 10003 5000
a 9342 10003 5000
a 9343 10003 5000
a 9344 10003 5000
a 9345 10003 5000
a 9346 10003 5000
a 9347 10003 5000
a 9348 10003 5000
a 9349 10003 5000
a 9350 10003 5000
a 9351 10003 5000
a 9352 10003 5000
a 9353 10003 5000
a 9354 10003 5000
a 9355 10003 5000
a 9356 10003 5000
a 9357 10003 5000
a 9358 10003 5000
a 9359 10003 5000
a 9360 10003 5000
a 9361 10003 5000
a 9362 10003 5000
a 9363 10003 5000
a 9364 10003 5000
a 9365 10003 5000
a 9366 10003 5000
a 9367 10003 5000
a 9368 10003 5000
a 9369 10003 5000
a 9370 10003 5000
a 9371 10003 5000
a 9372 10003 5000
a 9373 10003 5000
a 9374 10003 5000
a 9375 10003 5000
a 9376 10003 5000
a 9377 10003 5000
a 9378 10003 5000
a 9379 10003 5000
a 9380 10003 5000
a 9381 10003 5000
a 9382 10003 5000
a 9383 10003 5000
a 9384 10003 5000
a 9385 10003 5000
a 9386 10003 5000
a 9387 10003 5000
a 9388 10003 5000
a 9389 10003 5000
a 9390 10003 5000
a 9391 10003 5000
a 9392 10003 5000
a 9393 10003 5000
a 9394 10003 5000
a 9395 10003 5000
a 9396 10003 5000
a 9397 10003 5000
a 9398 10003 5000
a 9399 10003 5000
a 9400 10003 5000
a 9401 10003 5000
a 9402 10003 5000
a 9403 10003 5000
a 9404 10003 5000
a 9405 10003 5000
a 9406 10003 5000
a 9407 10003 5000
a 9408 10003 5000
a 9409 10003 5000
a 9410 10003 5000
a 9411 10003 5000
a 9412 10003 5000
a 9413 10003 5000
a 9414 10003 5000
a 9415 10003 5000
a 9416 10003 5000
a 9417 10003 5000
a 9418 10003 5000
a 9419 10003 5000
a 9420 10003 5000
a 9421 10003 5000
a 9422 10003 5000
a 9423 10003 5000
a 9424 10003 5000
a 9425 10003 5000
a 9426 10003 5000
a 9427 10003 5000
a 9428 10003 5000
a 9429 10003 5000
a 9430 10003 5000
a 9431 10003 5000
a 9432 10003 5000
a 9433 10003 5000
a 9434 10003 5000
a 9435 10003 5000
a 9436 10003 5000
a 9437 10003 5000
a 9438 10003 5000
a 9439 10003 5000
a 9440 10003 5000
a 9441 10003 5000
a 9442 10003 5000
a 9443 10003 5000
a 9444 10003 5000
a 9445 10003 5000
a 9446 10003 5000
a 9447 10003 5000
a 9448 10003 5000
a 9449 10003 5000
a 9450 10003 5000
a 9451 10003 5000
a 9452 10003 5000
a 9453 10003 5000
a 9454 10003 5000
a 9455 10003 5000
a 9456 10003 5000
a 9457 10003 5000
a 9458 10003 5000
a 9459 10003 5000
a 9460 10003 5000
a 9461 10003 5000
a 9462 10003 5000
a 9463 10003 5000
a 9464 10003 5000
a 9465 10003 5000
a 9466 10003 5000
a 9467 10003 5000
a 9468 10003 5000
a 9469 10003 5000
a 9470 10003 5000
a 9471 10003 5000
a 9472 10003 5000
a 9473 10003 5000
a 9474 10003 5000
a 9475 10003 5000
a 9476 10003 5000
a 9477 10003 5000
a 9478 10003 5000
a 9479 10003 5000
a 9480 10003 5000
a 9481 10003 5000
a 9482 10003 5000
a 9483 10003 5000
a 9484 10003 5000
a 9485 10003 5000
a 9486 10003 5000
a 9487 10003 5000
a 9488 10003 5000
a 9489 10003 5000
a 9490 10003 5000
a 9491 10003 5000
a 9492 10003 5000
a 9493 10003 5000
a 9494 10003 5000
a 9495 10003 5000
a 9496 10003 5000
a 9497 10003 5000
a 9498 10003 5000
a 9499 10003 5000
a 9500 10003 5000
a 9501 10003 5000
a 9502 10003 5000
a 9503 10003 5000
a 9504 10003 5000
a 9505 10003 5000
a 9506 10003 5000
a 9507 10003 5000
a 9508 10003 5000
a 9509 10003 5000
a 9510 10003 5000
a 9511 10003 5000
a 9512 10003 5000
a 9513 10003 5000
a 9514 10003 5000
a 9515 10003 5000
a 9516 10003 5000
a 9517 10003 5000
a 9518 10003 5000
a 9519 10003 5000
a 9520 10003 5000
a 9521 10003 5000
a 9522 10003 5000
a 9523 10003 5000
a 9524 10003 5000
a 9525 10003 5000
a 9526 10003 5000
a 9527 10003 5000
a 9528 10003 5000
a 9529 10003 5000
a 9530 10003 5000
a 9531 10003 5000
a 9532 10003 5000
a 9533 10003 5000
a 9534 10003 5000
a 9535 10003 5000
a 9536 10003 5000
a 9537 10003 5000
a 9538 10003 5000
a 9539 10003 5000
a 9540 10003 5000
a 9541 10003 5000
a 9542 10003 5000
a 9543 10003 5000
a 9544 10003 5000
a 9545 10003 5000
a 9546 10003 5000
a 9547 10003 5000
a 9548 10003 5000
a 9549 10003 5000
a 9550 10003 5000
a 9551 10003 5000
a 9552 10003 5000
a 9553 10003 5000
a 9554 10003 5000
a 9555 10003 5000
a 9556 10003 5000
a 9557 10003 5000
a 9558 10003 5000
a 9559 10003 5000
a 9560 10003 5000
a 9561 10003 5000
a 9562 10003 5000
a 9563 10003 5000
a 9564 10003 5000
a 9565 10003 5000
a 9566 10003 5000
a 9567 10003 5000
a 9568 10003 5000
a 9569 10003 5000
a 9570 10003 5000
a 9571 10003 5000
a 9572 10003 5000
a 9573 10003 5000
a 9574 10003 5000
a 9575 10003 5000
a 9576 10003 5000
a 9577 10003 5000
a 9578 10003 5000
a 9579 10003 5000
a 9580 10003 5000
a 9581 10003 5000
a 9582 10003 5000
a 9583 10003 5000
a 9584 10003 5000
a 9585 10003 5000
a 9586 10003 5000
a 9587 10003 5000
a 9588 10003 5000
a 9589 10003 5000
a 9590 10003 5000
a 9591 10003 5000
a 9592 10003 5000
a 9593 10003 5000
a 9594 10003 5000
a 9595 10003 5000
a 9596 10003 5000
a 9597 10003 5000
a 9598 10003 5000
a 9599 10003 5000
a 9600 10003 5000
a 9601 10003 5000
a 9602 10003 5000
a 9603 10003 5000
a 9604 10003 5000
a 9605 10003 5000
a 9606 10003 5000
a 9607 10003 5000
